image_id,category_id,area,bbox,iscrowd,bbox_id,x_min,y_min,x_max,y_max,w,h
3836,1,7449.24,"[215.6, 338.4, 27.6, 269.9]",0,18225,215.6,338.4,243.2,608.3,27.6,269.9
3836,1,4160.16,"[359.1, 595.9, 85.6, 48.6]",0,18226,359.1,595.9,444.70000000000005,644.5,85.6,48.6
3836,7,130071.0,"[551.1, 222.2, 454.0, 286.5]",0,18227,551.1,222.2,1005.1,508.7,454.0,286.5
3836,1,8813.42,"[830.4, 263.7, 129.8, 67.9]",0,18228,830.4,263.7,960.2,331.6,129.8,67.9
3836,1,22300.8,"[591.1, 228.1, 92.0, 242.4]",0,18229,591.1,228.1,683.1,470.5,92.0,242.4
3836,1,51163.5,"[560.4, 253.6, 444.9, 115.0]",0,18230,560.4,253.6,1005.3,368.6,444.9,115.0
3836,1,1054.24,"[775.1, 294.8, 17.6, 59.9]",0,18231,775.1,294.8,792.7,354.7,17.6,59.9
3836,1,19345.03,"[789.6, 344.9, 118.9, 162.7]",0,18232,789.6,344.9,908.5,507.59999999999997,118.9,162.7
3837,8,51186.08,"[715.7, 57.9, 139.7, 366.4]",0,18233,715.7,57.9,855.4000000000001,424.29999999999995,139.7,366.4
3837,8,45765.72,"[820.3, 275.0, 177.8, 257.4]",0,18234,820.3,275.0,998.0999999999999,532.4,177.8,257.4
3837,6,1382.52,"[541.5, 613.2, 24.6, 56.2]",0,18235,541.5,613.2,566.1,669.4000000000001,24.6,56.2
3837,8,269507.01,"[169.9, 241.4, 391.1, 689.1]",0,18236,169.9,241.4,561.0,930.5,391.1,689.1
3837,8,25547.72,"[456.1, 11.9, 136.4, 187.3]",0,18237,456.1,11.9,592.5,199.20000000000002,136.4,187.3
3837,8,6482.32,"[357.1, 0.0, 119.6, 54.2]",0,18238,357.1,0.0,476.70000000000005,54.2,119.6,54.2
3837,8,6393.75,"[539.4, 197.4, 46.5, 137.5]",0,18239,539.4,197.4,585.9,334.9,46.5,137.5
3837,8,21023.31,"[516.8, 274.6, 143.7, 146.3]",0,18240,516.8,274.6,660.5,420.90000000000003,143.7,146.3
3837,8,20936.58,"[609.3, 226.5, 126.2, 165.9]",0,18241,609.3,226.5,735.5,392.4,126.2,165.9
3838,5,83087.16,"[407.0, 312.9, 202.8, 409.7]",0,18242,407.0,312.9,609.8,722.5999999999999,202.8,409.7
3839,2,143424.68,"[213.8, 650.8, 459.4, 312.2]",0,18243,213.8,650.8,673.2,963.0,459.4,312.2
3839,1,3406.14,"[583.6, 811.0, 44.7, 76.2]",0,18244,583.6,811.0,628.3000000000001,887.2,44.7,76.2
3839,2,300660.0,"[173.5, 224.5, 501.1, 600.0]",0,18245,173.5,224.5,674.6,824.5,501.1,600.0
3839,2,120300.02,"[230.1, 158.1, 374.3, 321.4]",0,18246,230.1,158.1,604.4,479.5,374.3,321.4
3839,2,29654.16,"[148.3, 976.6, 629.6, 47.1]",0,18247,148.3,976.6,777.9000000000001,1023.7,629.6,47.1
3839,1,9646.98,"[49.5, 250.9, 133.8, 72.1]",0,18248,49.5,250.9,183.3,323.0,133.8,72.1
3839,1,11609.25,"[443.9, 982.0, 336.5, 34.5]",0,18249,443.9,982.0,780.4,1016.5,336.5,34.5
3839,1,1939.05,"[579.8, 982.0, 46.5, 41.7]",0,18250,579.8,982.0,626.3,1023.7,46.5,41.7
3839,2,3668.76,"[498.8, 827.3, 51.6, 71.1]",0,18251,498.8,827.3,550.4,898.4,51.6,71.1
3839,2,1080.0,"[498.3, 814.1, 45.0, 24.0]",0,18252,498.3,814.1,543.3,838.1,45.0,24.0
3840,3,17996.0,"[336.6, 482.3, 163.6, 110.0]",0,18253,336.6,482.3,500.20000000000005,592.3,163.6,110.0
3841,6,300949.68,"[163.9, 215.6, 718.6, 418.8]",0,18254,163.9,215.6,882.5,634.4,718.6,418.8
3842,10,238545.76,"[499.8, 402.3, 497.8, 479.2]",0,18255,499.8,402.3,997.6,881.5,497.8,479.2
3842,10,200067.21,"[29.8, 330.9, 486.9, 410.9]",0,18256,29.8,330.9,516.6999999999999,741.8,486.9,410.9
3843,8,165529.6,"[376.4, 275.0, 323.3, 512.0]",0,18257,376.4,275.0,699.7,787.0,323.3,512.0
3844,8,55650.78,"[792.3, 419.5, 231.3, 240.6]",0,18258,792.3,419.5,1023.5999999999999,660.1,231.3,240.6
3844,2,625772.16,"[14.6, 270.1, 986.4, 634.4]",0,18259,14.6,270.1,1001.0,904.5,986.4,634.4
3844,2,7995.15,"[758.4, 518.9, 48.9, 163.5]",0,18260,758.4,518.9,807.3,682.4,48.9,163.5
3844,8,73982.25,"[0.0, 415.4, 225.9, 327.5]",0,18261,0.0,415.4,225.9,742.9,225.9,327.5
3844,2,81619.2,"[212.5, 176.6, 392.4, 208.0]",0,18262,212.5,176.6,604.9,384.6,392.4,208.0
3844,2,22572.6,"[295.7, 282.0, 221.3, 102.0]",0,18263,295.7,282.0,517.0,384.0,221.3,102.0
3844,2,42848.83,"[502.8, 264.5, 322.9, 132.7]",0,18264,502.8,264.5,825.7,397.2,322.9,132.7
3845,6,245904.39,"[78.2, 504.9, 580.1, 423.9]",0,18265,78.2,504.9,658.3000000000001,928.8,580.1,423.9
3845,6,337140.9,"[198.4, 39.9, 823.5, 409.4]",0,18266,198.4,39.9,1021.9,449.29999999999995,823.5,409.4
3845,8,42582.33,"[399.2, 317.7, 231.3, 184.1]",0,18267,399.2,317.7,630.5,501.79999999999995,231.3,184.1
3845,6,269853.6,"[416.5, 329.7, 491.0, 549.6]",0,18268,416.5,329.7,907.5,879.3,491.0,549.6
3846,8,142121.2,"[385.3, 208.3, 392.6, 362.0]",0,18269,385.3,208.3,777.9000000000001,570.3,392.6,362.0
3847,7,46783.73,"[346.1, 80.5, 217.7, 214.9]",0,18270,346.1,80.5,563.8,295.4,217.7,214.9
3847,6,111932.16,"[446.3, 330.4, 247.2, 452.8]",0,18271,446.3,330.4,693.5,783.2,247.2,452.8
3848,1,453217.35,"[274.6, 90.7, 489.7, 925.5]",0,18272,274.6,90.7,764.3,1016.2,489.7,925.5
3849,1,6135.91,"[286.7, 125.3, 133.1, 46.1]",0,18273,286.7,125.3,419.79999999999995,171.4,133.1,46.1
3849,2,23431.92,"[618.4, 739.6, 213.6, 109.7]",0,18274,618.4,739.6,832.0,849.3000000000001,213.6,109.7
3849,2,95881.5,"[622.2, 401.9, 223.5, 429.0]",0,18275,622.2,401.9,845.7,830.9,223.5,429.0
3849,2,102049.0,"[641.3, 307.5, 205.0, 497.8]",0,18276,641.3,307.5,846.3,805.3,205.0,497.8
3849,2,133596.54,"[644.6, 294.6, 264.6, 504.9]",0,18277,644.6,294.6,909.2,799.5,264.6,504.9
3849,2,108787.47,"[237.2, 440.6, 390.9, 278.3]",0,18278,237.2,440.6,628.0999999999999,718.9000000000001,390.9,278.3
3849,2,37045.36,"[121.9, 449.7, 382.7, 96.8]",0,18279,121.9,449.7,504.6,546.5,382.7,96.8
3849,2,156526.08,"[122.9, 152.0, 427.2, 366.4]",0,18280,122.9,152.0,550.1,518.4,427.2,366.4
3849,8,165340.56,"[122.9, 132.7, 427.9, 386.4]",0,18281,122.9,132.7,550.8,519.0999999999999,427.9,386.4
3849,2,93156.39,"[151.6, 169.3, 327.9, 284.1]",0,18282,151.6,169.3,479.5,453.40000000000003,327.9,284.1
3850,1,1047961.69,"[0.0, 0.0, 1023.7, 1023.7]",0,18283,0.0,0.0,1023.7,1023.7,1023.7,1023.7
3850,8,81387.45,"[387.7, 743.9, 317.3, 256.5]",0,18284,387.7,743.9,705.0,1000.4,317.3,256.5
3850,6,76255.35,"[759.2, 551.6, 264.5, 288.3]",0,18285,759.2,551.6,1023.7,839.9000000000001,264.5,288.3
3850,6,10692.81,"[915.3, 590.2, 92.1, 116.1]",0,18286,915.3,590.2,1007.4,706.3000000000001,92.1,116.1
3850,1,9947.79,"[681.0, 614.6, 103.3, 96.3]",0,18287,681.0,614.6,784.3,710.9,103.3,96.3
3850,1,31218.46,"[764.3, 591.7, 201.8, 154.7]",0,18288,764.3,591.7,966.0999999999999,746.4000000000001,201.8,154.7
3850,6,291682.4,"[345.1, 493.0, 596.0, 489.4]",0,18289,345.1,493.0,941.1,982.4,596.0,489.4
3850,6,48808.34,"[559.4, 187.7, 224.2, 217.7]",0,18290,559.4,187.7,783.5999999999999,405.4,224.2,217.7
3850,6,72655.38,"[559.1, 370.5, 270.9, 268.2]",0,18291,559.1,370.5,830.0,638.7,270.9,268.2
3850,6,44661.78,"[463.9, 400.3, 290.2, 153.9]",0,18292,463.9,400.3,754.0999999999999,554.2,290.2,153.9
3850,6,59941.02,"[766.0, 345.1, 257.7, 232.6]",0,18293,766.0,345.1,1023.7,577.7,257.7,232.6
3850,8,3706.29,"[969.1, 410.9, 47.7, 77.7]",0,18294,969.1,410.9,1016.8000000000001,488.59999999999997,47.7,77.7
3850,8,28630.98,"[778.2, 386.8, 146.6, 195.3]",0,18295,778.2,386.8,924.8000000000001,582.1,146.6,195.3
3850,6,24756.6,"[28.1, 593.8, 181.5, 136.4]",0,18296,28.1,593.8,209.6,730.1999999999999,181.5,136.4
3850,6,82090.83,"[172.7, 576.5, 336.3, 244.1]",0,18297,172.7,576.5,509.0,820.6,336.3,244.1
3850,6,23446.46,"[272.9, 134.6, 254.3, 92.2]",0,18298,272.9,134.6,527.2,226.8,254.3,92.2
3850,6,319235.43,"[41.0, 170.7, 651.9, 489.7]",0,18299,41.0,170.7,692.9,660.4,651.9,489.7
3850,6,426.4,"[288.8, 218.4, 41.0, 10.4]",0,18300,288.8,218.4,329.8,228.8,41.0,10.4
3850,6,49382.15,"[32.5, 173.2, 264.5, 186.7]",0,18301,32.5,173.2,297.0,359.9,264.5,186.7
3850,6,228909.76,"[50.1, 193.8, 580.4, 394.4]",0,18302,50.1,193.8,630.5,588.2,580.4,394.4
3850,1,47791.87,"[42.0, 512.0, 322.7, 148.1]",0,18303,42.0,512.0,364.7,660.1,322.7,148.1
3850,1,3658.64,"[15.6, 376.1, 66.4, 55.1]",0,18304,15.6,376.1,82.0,431.20000000000005,66.4,55.1
3850,6,26186.56,"[0.0, 420.3, 224.2, 116.8]",0,18305,0.0,420.3,224.2,537.1,224.2,116.8
3850,6,25264.92,"[32.5, 366.0, 207.6, 121.7]",0,18306,32.5,366.0,240.1,487.7,207.6,121.7
3850,6,62734.8,"[154.8, 227.8, 276.0, 227.3]",0,18307,154.8,227.8,430.8,455.1,276.0,227.3
3851,8,113010.48,"[292.2, 325.0, 376.2, 300.4]",0,18308,292.2,325.0,668.4,625.4,376.2,300.4
3852,1,215598.18,"[249.2, 217.1, 539.4, 399.7]",0,18309,249.2,217.1,788.5999999999999,616.8,539.4,399.7
3853,2,119983.6,"[362.7, 292.4, 447.7, 268.0]",0,18310,362.7,292.4,810.4,560.4,447.7,268.0
3853,2,10200.46,"[508.4, 685.1, 124.7, 81.8]",0,18311,508.4,685.1,633.1,766.9,124.7,81.8
3854,1,203086.76,"[680.3, 0.0, 343.4, 591.4]",0,18312,680.3,0.0,1023.6999999999999,591.4,343.4,591.4
3854,8,134476.4,"[807.4, 168.9, 216.2, 622.0]",0,18313,807.4,168.9,1023.5999999999999,790.9,216.2,622.0
3854,7,409951.71,"[91.2, 344.9, 804.3, 509.7]",0,18314,91.2,344.9,895.5,854.5999999999999,804.3,509.7
3854,8,147759.6,"[292.7, 193.8, 354.0, 417.4]",0,18315,292.7,193.8,646.7,611.2,354.0,417.4
3854,3,7599.2,"[451.7, 208.2, 82.6, 92.0]",0,18316,451.7,208.2,534.3,300.2,82.6,92.0
3855,1,162788.32,"[264.4, 287.5, 441.4, 368.8]",0,18317,264.4,287.5,705.8,656.3,441.4,368.8
3856,7,165812.4,"[146.6, 506.4, 468.0, 354.3]",0,18318,146.6,506.4,614.6,860.7,468.0,354.3
3856,2,92471.96,"[440.2, 356.6, 397.9, 232.4]",0,18319,440.2,356.6,838.0999999999999,589.0,397.9,232.4
3856,6,5138.04,"[400.9, 390.1, 91.1, 56.4]",0,18320,400.9,390.1,492.0,446.5,91.1,56.4
3856,8,1864.08,"[176.8, 380.4, 86.3, 21.6]",0,18321,176.8,380.4,263.1,402.0,86.3,21.6
3856,1,97308.0,"[201.1, 0.0, 381.6, 255.0]",0,18322,201.1,0.0,582.7,255.0,381.6,255.0
3856,1,149195.98,"[0.0, 0.0, 398.6, 374.3]",0,18323,0.0,0.0,398.6,374.3,398.6,374.3
3857,1,4484.16,"[624.3, 643.4, 64.8, 69.2]",0,18324,624.3,643.4,689.0999999999999,712.6,64.8,69.2
3857,8,63083.52,"[357.6, 138.7, 266.4, 236.8]",0,18325,357.6,138.7,624.0,375.5,266.4,236.8
3857,8,78221.7,"[416.1, 454.0, 299.7, 261.0]",0,18326,416.1,454.0,715.8,715.0,299.7,261.0
3857,8,70418.18,"[404.4, 673.6, 305.9, 230.2]",0,18327,404.4,673.6,710.3,903.8,305.9,230.2
3857,8,6858.12,"[545.7, 446.4, 85.3, 80.4]",0,18328,545.7,446.4,631.0,526.8,85.3,80.4
3857,2,3578.26,"[498.2, 497.1, 83.8, 42.7]",0,18329,498.2,497.1,582.0,539.8000000000001,83.8,42.7
3857,8,1401.12,"[447.2, 488.5, 55.6, 25.2]",0,18330,447.2,488.5,502.8,513.7,55.6,25.2
3857,8,3651.84,"[577.3, 518.0, 63.4, 57.6]",0,18331,577.3,518.0,640.6999999999999,575.6,63.4,57.6
3857,1,6415.16,"[567.1, 568.4, 87.4, 73.4]",0,18332,567.1,568.4,654.5,641.8,87.4,73.4
3857,2,1956.24,"[549.8, 783.6, 46.8, 41.8]",0,18333,549.8,783.6,596.5999999999999,825.4,46.8,41.8
3857,6,4585.92,"[481.4, 723.7, 84.3, 54.4]",0,18334,481.4,723.7,565.6999999999999,778.1,84.3,54.4
3858,2,154541.2,"[290.2, 430.0, 566.5, 272.8]",0,18335,290.2,430.0,856.7,702.8,566.5,272.8
3859,3,66702.58,"[335.9, 569.1, 363.7, 183.4]",0,18336,335.9,569.1,699.5999999999999,752.5,363.7,183.4
3859,6,71933.4,"[314.2, 440.4, 415.8, 173.0]",0,18337,314.2,440.4,730.0,613.4,415.8,173.0
3859,2,94611.0,"[334.9, 663.4, 352.5, 268.4]",0,18338,334.9,663.4,687.4,931.8,352.5,268.4
3860,8,57094.99,"[312.6, 260.8, 244.1, 233.9]",0,18339,312.6,260.8,556.7,494.70000000000005,244.1,233.9
3860,8,168000.56,"[513.0, 57.9, 392.8, 427.7]",0,18340,513.0,57.9,905.8,485.59999999999997,392.8,427.7
3860,8,54905.4,"[601.1, 447.2, 310.2, 177.0]",0,18341,601.1,447.2,911.3,624.2,310.2,177.0
3860,8,227838.1,"[111.7, 502.6, 584.5, 389.8]",0,18342,111.7,502.6,696.2,892.4000000000001,584.5,389.8
3860,8,105635.04,"[151.4, 307.8, 357.6, 295.4]",0,18343,151.4,307.8,509.0,603.2,357.6,295.4
3860,8,84999.2,"[429.4, 332.4, 371.5, 228.8]",0,18344,429.4,332.4,800.9,561.2,371.5,228.8
3860,7,5491.5,"[536.0, 238.0, 52.5, 104.6]",0,18345,536.0,238.0,588.5,342.6,52.5,104.6
3860,7,27478.55,"[522.8, 73.7, 106.3, 258.5]",0,18346,522.8,73.7,629.0999999999999,332.2,106.3,258.5
3860,7,37651.32,"[555.3, 66.8, 133.8, 281.4]",0,18347,555.3,66.8,689.0999999999999,348.2,133.8,281.4
3860,7,37343.32,"[617.7, 113.0, 135.4, 275.8]",0,18348,617.7,113.0,753.1,388.8,135.4,275.8
3860,7,34681.92,"[670.1, 248.1, 158.8, 218.4]",0,18349,670.1,248.1,828.9000000000001,466.5,158.8,218.4
3860,7,17252.49,"[737.9, 198.6, 106.3, 162.3]",0,18350,737.9,198.6,844.1999999999999,360.9,106.3,162.3
3861,2,72115.2,"[703.5, 94.5, 256.0, 281.7]",0,18351,703.5,94.5,959.5,376.2,256.0,281.7
3861,2,13268.71,"[724.6, 260.1, 208.3, 63.7]",0,18352,724.6,260.1,932.9000000000001,323.8,208.3,63.7
3861,2,24424.92,"[725.1, 187.3, 276.3, 88.4]",0,18353,725.1,187.3,1001.4000000000001,275.70000000000005,276.3,88.4
3861,2,59286.0,"[569.7, 189.0, 205.0, 289.2]",0,18354,569.7,189.0,774.7,478.2,205.0,289.2
3861,8,65223.39,"[376.1, 187.6, 215.9, 302.1]",0,18355,376.1,187.6,592.0,489.70000000000005,215.9,302.1
3861,8,67757.85,"[16.5, 179.1, 238.5, 284.1]",0,18356,16.5,179.1,255.0,463.20000000000005,238.5,284.1
3861,8,148925.26,"[0.0, 218.8, 332.2, 448.3]",0,18357,0.0,218.8,332.2,667.1,332.2,448.3
3861,8,88493.4,"[248.9, 394.5, 253.2, 349.5]",0,18358,248.9,394.5,502.1,744.0,253.2,349.5
3861,2,47473.4,"[0.0, 608.8, 117.8, 403.0]",0,18359,0.0,608.8,117.8,1011.8,117.8,403.0
3861,1,7345.8,"[0.0, 855.4, 79.5, 92.4]",0,18360,0.0,855.4,79.5,947.8,79.5,92.4
3861,2,7830.48,"[0.0, 499.5, 63.2, 123.9]",0,18361,0.0,499.5,63.2,623.4,63.2,123.9
3861,7,115815.6,"[33.5, 656.3, 364.2, 318.0]",0,18362,33.5,656.3,397.7,974.3,364.2,318.0
3861,8,12436.2,"[0.0, 616.6, 63.0, 197.4]",0,18363,0.0,616.6,63.0,814.0,63.0,197.4
3861,8,78632.26,"[488.1, 376.2, 200.9, 391.4]",0,18364,488.1,376.2,689.0,767.5999999999999,200.9,391.4
3861,2,24758.46,"[706.0, 142.6, 269.7, 91.8]",0,18365,706.0,142.6,975.7,234.39999999999998,269.7,91.8
3861,1,59768.22,"[33.0, 783.6, 359.4, 166.3]",0,18366,33.0,783.6,392.4,949.9000000000001,359.4,166.3
3861,8,5218.38,"[236.4, 241.4, 47.7, 109.4]",0,18367,236.4,241.4,284.1,350.8,47.7,109.4
3862,6,422711.2,"[156.8, 181.6, 679.6, 622.0]",0,18368,156.8,181.6,836.4000000000001,803.6,679.6,622.0
3862,6,50273.7,"[0.0, 311.1, 148.3, 339.0]",0,18369,0.0,311.1,148.3,650.1,148.3,339.0
3862,6,76072.26,"[0.0, 0.0, 260.7, 291.8]",0,18370,0.0,0.0,260.7,291.8,260.7,291.8
3862,8,5387.52,"[913.3, 0.0, 110.4, 48.8]",0,18371,913.3,0.0,1023.6999999999999,48.8,110.4,48.8
3862,1,6344.8,"[935.6, 303.0, 88.0, 72.1]",0,18372,935.6,303.0,1023.6,375.1,88.0,72.1
3862,1,13049.19,"[835.4, 212.1, 188.3, 69.3]",0,18373,835.4,212.1,1023.7,281.4,188.3,69.3
3863,2,111452.25,"[323.7, 235.2, 461.5, 241.5]",0,18374,323.7,235.2,785.2,476.7,461.5,241.5
3863,8,5433.06,"[474.8, 297.9, 142.6, 38.1]",0,18375,474.8,297.9,617.4,336.0,142.6,38.1
3864,8,260065.81,"[635.7, 0.0, 388.1, 670.1]",0,18376,635.7,0.0,1023.8000000000001,670.1,388.1,670.1
3864,2,300680.32,"[155.4, 291.6, 500.8, 600.4]",0,18377,155.4,291.6,656.2,892.0,500.8,600.4
3864,2,221630.76,"[111.0, 296.0, 489.9, 452.4]",0,18378,111.0,296.0,600.9,748.4,489.9,452.4
3865,8,85915.44,"[694.9, 708.1, 328.8, 261.3]",0,18379,694.9,708.1,1023.7,969.4000000000001,328.8,261.3
3865,2,66821.85,"[0.0, 696.9, 244.5, 273.3]",0,18380,0.0,696.9,244.5,970.2,244.5,273.3
3865,2,40448.7,"[0.0, 701.0, 211.0, 191.7]",0,18381,0.0,701.0,211.0,892.7,211.0,191.7
3865,2,56179.31,"[0.0, 452.1, 172.7, 325.3]",0,18382,0.0,452.1,172.7,777.4000000000001,172.7,325.3
3865,7,19837.44,"[0.0, 453.1, 134.4, 147.6]",0,18383,0.0,453.1,134.4,600.7,134.4,147.6
3865,7,22236.63,"[217.4, 740.3, 255.3, 87.1]",0,18384,217.4,740.3,472.70000000000005,827.4,255.3,87.1
3865,7,207946.2,"[0.0, 407.9, 646.8, 321.5]",0,18385,0.0,407.9,646.8,729.4,646.8,321.5
3865,2,148687.2,"[178.8, 496.5, 463.2, 321.0]",0,18386,178.8,496.5,642.0,817.5,463.2,321.0
3865,2,69672.12,"[210.6, 401.8, 346.8, 200.9]",0,18387,210.6,401.8,557.4,602.7,346.8,200.9
3865,2,23926.8,"[376.2, 344.1, 152.4, 157.0]",0,18388,376.2,344.1,528.6,501.1,152.4,157.0
3865,2,25908.96,"[225.5, 331.7, 210.3, 123.2]",0,18389,225.5,331.7,435.8,454.9,210.3,123.2
3865,2,48967.74,"[236.4, 490.7, 325.8, 150.3]",0,18390,236.4,490.7,562.2,641.0,325.8,150.3
3865,2,20274.5,"[504.2, 488.4, 98.9, 205.0]",0,18391,504.2,488.4,603.1,693.4,98.9,205.0
3865,8,16333.44,"[0.0, 439.4, 112.8, 144.8]",0,18392,0.0,439.4,112.8,584.2,112.8,144.8
3865,2,18609.22,"[119.9, 868.6, 166.6, 111.7]",0,18393,119.9,868.6,286.5,980.3000000000001,166.6,111.7
3865,7,49960.54,"[803.9, 525.0, 219.8, 227.3]",0,18394,803.9,525.0,1023.7,752.3,219.8,227.3
3865,1,8789.04,"[610.5, 615.4, 62.6, 140.4]",0,18395,610.5,615.4,673.1,755.8,62.6,140.4
3865,1,2886.0,"[578.4, 432.3, 44.4, 65.0]",0,18396,578.4,432.3,622.8,497.3,44.4,65.0
3866,8,3403.19,"[0.0, 230.6, 42.7, 79.7]",0,18397,0.0,230.6,42.7,310.3,42.7,79.7
3866,6,10861.56,"[80.3, 102.3, 160.2, 67.8]",0,18398,80.3,102.3,240.5,170.1,160.2,67.8
3866,3,21094.7,"[94.5, 153.9, 151.0, 139.7]",0,18399,94.5,153.9,245.5,293.6,151.0,139.7
3866,3,22450.98,"[506.2, 343.6, 189.3, 118.6]",0,18400,506.2,343.6,695.5,462.20000000000005,189.3,118.6
3866,6,124080.06,"[400.3, 439.4, 352.2, 352.3]",0,18401,400.3,439.4,752.5,791.7,352.2,352.3
3866,1,62434.56,"[533.0, 358.1, 183.2, 340.8]",0,18402,533.0,358.1,716.2,698.9000000000001,183.2,340.8
3866,2,32350.95,"[438.2, 637.7, 247.9, 130.5]",0,18403,438.2,637.7,686.1,768.2,247.9,130.5
3866,1,27270.39,"[68.4, 442.4, 182.9, 149.1]",0,18404,68.4,442.4,251.3,591.5,182.9,149.1
3866,6,71656.0,"[811.7, 443.2, 212.0, 338.0]",0,18405,811.7,443.2,1023.7,781.2,212.0,338.0
3866,1,27733.72,"[920.0, 408.1, 103.6, 267.7]",0,18406,920.0,408.1,1023.6,675.8,103.6,267.7
3866,2,35569.12,"[814.1, 586.2, 209.6, 169.7]",0,18407,814.1,586.2,1023.7,755.9000000000001,209.6,169.7
3867,6,117283.81,"[203.6, 346.4, 587.3, 199.7]",0,18408,203.6,346.4,790.9,546.0999999999999,587.3,199.7
3868,8,216504.96,"[317.1, 171.0, 434.4, 498.4]",0,18409,317.1,171.0,751.5,669.4,434.4,498.4
3869,1,94554.24,"[368.2, 325.0, 290.4, 325.6]",0,18410,368.2,325.0,658.5999999999999,650.6,290.4,325.6
3870,8,236480.97,"[378.7, 212.7, 371.3, 636.9]",0,18411,378.7,212.7,750.0,849.5999999999999,371.3,636.9
3871,1,13587.6,"[435.2, 527.2, 169.0, 80.4]",0,18412,435.2,527.2,604.2,607.6,169.0,80.4
3872,2,289722.0,"[265.7, 236.4, 545.0, 531.6]",0,18413,265.7,236.4,810.7,768.0,545.0,531.6
3873,8,8370.0,"[668.9, 281.4, 112.5, 74.4]",0,18414,668.9,281.4,781.4,355.79999999999995,112.5,74.4
3873,6,6314.88,"[846.2, 379.0, 101.2, 62.4]",0,18415,846.2,379.0,947.4000000000001,441.4,101.2,62.4
3873,6,4253.95,"[783.5, 375.5, 74.5, 57.1]",0,18416,783.5,375.5,858.0,432.6,74.5,57.1
3873,6,2594.4,"[791.4, 340.7, 69.0, 37.6]",0,18417,791.4,340.7,860.4,378.3,69.0,37.6
3873,6,8278.44,"[663.8, 347.0, 138.9, 59.6]",0,18418,663.8,347.0,802.6999999999999,406.6,138.9,59.6
3873,2,2194.8,"[986.4, 666.4, 37.2, 59.0]",0,18419,986.4,666.4,1023.6,725.4,37.2,59.0
3873,2,5632.2,"[929.0, 456.8, 94.5, 59.6]",0,18420,929.0,456.8,1023.5,516.4,94.5,59.6
3873,8,9439.24,"[810.7, 464.6, 146.8, 64.3]",0,18421,810.7,464.6,957.5,528.9,146.8,64.3
3873,8,25273.57,"[745.0, 483.5, 208.7, 121.1]",0,18422,745.0,483.5,953.7,604.6,208.7,121.1
3873,8,8400.38,"[739.6, 501.3, 105.4, 79.7]",0,18423,739.6,501.3,845.0,581.0,105.4,79.7
3873,8,203775.0,"[293.6, 342.3, 522.5, 390.0]",0,18424,293.6,342.3,816.1,732.3,522.5,390.0
3873,8,25223.78,"[0.0, 37.3, 98.3, 256.6]",0,18425,0.0,37.3,98.3,293.90000000000003,98.3,256.6
3874,1,93105.24,"[234.5, 325.7, 280.1, 332.4]",0,18426,234.5,325.7,514.6,658.0999999999999,280.1,332.4
3875,6,3440.8,"[149.3, 713.7, 88.0, 39.1]",0,18427,149.3,713.7,237.3,752.8000000000001,88.0,39.1
3875,6,2742.15,"[241.8, 236.4, 50.5, 54.3]",0,18428,241.8,236.4,292.3,290.7,50.5,54.3
3875,1,1025.64,"[630.9, 480.8, 44.4, 23.1]",0,18429,630.9,480.8,675.3,503.90000000000003,44.4,23.1
3875,3,49695.36,"[392.8, 457.7, 249.6, 199.1]",0,18430,392.8,457.7,642.4,656.8,249.6,199.1
3876,3,20382.45,"[284.1, 505.1, 181.5, 112.3]",0,18431,284.1,505.1,465.6,617.4,181.5,112.3
3876,6,64636.25,"[467.0, 379.7, 311.5, 207.5]",0,18432,467.0,379.7,778.5,587.2,311.5,207.5
3876,10,3173.31,"[531.3, 335.7, 65.7, 48.3]",0,18433,531.3,335.7,597.0,384.0,65.7,48.3
3877,8,21923.46,"[283.9, 248.6, 104.1, 210.6]",0,18434,283.9,248.6,388.0,459.2,104.1,210.6
3877,8,81050.84,"[297.7, 317.6, 197.3, 410.8]",0,18435,297.7,317.6,495.0,728.4000000000001,197.3,410.8
3877,8,5515.65,"[612.3, 183.2, 72.1, 76.5]",0,18436,612.3,183.2,684.4,259.7,72.1,76.5
3877,8,83180.5,"[652.2, 214.0, 191.0, 435.5]",0,18437,652.2,214.0,843.2,649.5,191.0,435.5
3877,8,171222.45,"[428.4, 218.4, 273.3, 626.5]",0,18438,428.4,218.4,701.7,844.9,273.3,626.5
3877,8,169626.24,"[156.4, 536.4, 352.8, 480.8]",0,18439,156.4,536.4,509.20000000000005,1017.2,352.8,480.8
3877,8,89375.58,"[121.4, 431.7, 373.8, 239.1]",0,18440,121.4,431.7,495.20000000000005,670.8,373.8,239.1
3877,3,8914.79,"[179.8, 474.1, 86.3, 103.3]",0,18441,179.8,474.1,266.1,577.4,86.3,103.3
3878,1,336437.35,"[168.4, 170.7, 464.5, 724.3]",0,18442,168.4,170.7,632.9,895.0,464.5,724.3
3879,4,395985.36,"[267.9, 120.6, 702.6, 563.6]",0,18443,267.9,120.6,970.5,684.2,702.6,563.6
3879,8,67300.32,"[0.0, 0.0, 357.6, 188.2]",0,18444,0.0,0.0,357.6,188.2,357.6,188.2
3879,2,29348.5,"[461.2, 0.0, 371.5, 79.0]",0,18445,461.2,0.0,832.7,79.0,371.5,79.0
3880,2,445367.5,"[43.3, 272.0, 725.0, 614.3]",0,18446,43.3,272.0,768.3,886.3,725.0,614.3
